0 -60
0.2 -60.3
0.3 -60.5
0.5 -60
0.8 -40
1.2 0
1.5 26
1.9 20
2.3 0
2.7 -20
3.1 -40
3.5 -60
4.0 -80
5.0 -79
6.0 -78
