"time";"r Pr1.Vt";"i Pr1.Vt"
0.00024;0.00243902;0
0.000241;0.00243902;0
0.000242;0.00243902;0
0.000243;0.00243902;0
0.000244;0.00243902;0
0.000245;0.00243902;0
0.000246;0.00243902;0
0.000247;0.00243902;0
0.000248;0.00243902;0
0.000249;0.00243902;0
0.00025;0.00243902;0
0.000251;0.00243902;0
0.000252;0.00243902;0
0.000253;0.00243902;0
0.000254;0.00243902;0
0.000255;0.00243902;0
0.000256;0.00243902;0
0.000257;0.00243902;0
0.000258;0.00243902;0
0.000259;0.00243902;0
0.00026;0.00243902;0
0.000261;0.00243902;0
0.000262;0.00243902;0
0.000263;0.00243902;0
0.000264;0.00243902;0
0.000265;0.00243902;0
0.000266;0.00243902;0
0.000267;0.00243902;0
0.000268;0.00243902;0
0.000269;0.00243902;0
0.00027;0.00243902;0
0.000271;0.00243902;0
0.000272;0.00243902;0
0.000273;0.00243902;0
0.000274;0.00243902;0
0.000275;0.00243902;0
0.000276;0.00243902;0
0.000277;0.00243902;0
0.000278;0.00243902;0
0.000279;0.00243902;0
0.00028;0.00243902;0
0.000281;0.00243902;0
0.000282;0.00243902;0
0.000283;0.00243902;0
0.000284;0.00243902;0
0.000285;0.00243902;0
0.000286;0.00243902;0
0.000287;0.00243902;0
0.000288;0.00243902;0
0.000289;0.00243902;0
0.00029;0.00243902;0
0.000291;0.00243902;0
0.000292;0.00243902;0
0.000293;0.00243902;0
0.000294;0.00243902;0
0.000295;0.00243902;0
0.000296;0.00243902;0
0.000297;0.00243902;0
0.000298;0.00243902;0
0.000299;0.00243902;0
0.0003;0.00243902;0
0.000301;-5.39509e-05;0
0.000302;-0.000958005;0
0.000303;-0.0012826;0
0.000304;-0.00139897;0
0.000305;-0.00144042;0
0.000306;-0.00145528;0
0.000307;-0.00146056;0
0.000308;-0.00146242;0
0.000309;-0.00146306;0
0.00031;-0.00146329;0
0.000311;-0.00146337;0
0.000312;-0.0014634;0
0.000313;-0.00146341;0
0.000314;-0.00146341;0
0.000315;-0.00146341;0
0.000316;-0.00146341;0
0.000317;-0.00146341;0
0.000318;-0.00146341;0
0.000319;-0.00146341;0
0.00032;-0.00146341;0
0.000321;-0.00146341;0
0.000322;-0.00146341;0
0.000323;-0.00146341;0
0.000324;-0.00146341;0
0.000325;-0.00146341;0
0.000326;-0.00146341;0
0.000327;-0.00146341;0
0.000328;-0.00146341;0
0.000329;-0.00146341;0
0.00033;-0.00146341;0
0.000331;-0.00146341;0
0.000332;-0.00146341;0
0.000333;-0.00146341;0
0.000334;-0.00146341;0
0.000335;-0.00146341;0
0.000336;-0.00146341;0
0.000337;-0.00146341;0
0.000338;-0.00146341;0
0.000339;-0.00146341;0
0.00034;-0.00146341;0
0.000341;-0.00146341;0
0.000342;-0.00146341;0
0.000343;-0.00146341;0
0.000344;-0.00146341;0
0.000345;-0.00146341;0
0.000346;-0.00146341;0
0.000347;-0.00146341;0
0.000348;-0.00146341;0
0.000349;-0.00146341;0
0.00035;-0.00146341;0
0.000351;-0.00146341;0
0.000352;-0.00146341;0
0.000353;-0.00146341;0
0.000354;-0.00146341;0
0.000355;-0.00146341;0
0.000356;-0.00146341;0
0.000357;-0.00146341;0
0.000358;-0.00146341;0
0.000359;-0.00146341;0
0.00036;-0.00146341;0
0.000361;-0.00146341;0
0.000362;-0.00146341;0
0.000363;-0.00146341;0
0.000364;-0.00146341;0
0.000365;-0.00146341;0
0.000366;-0.00146341;0
0.000367;-0.00146341;0
0.000368;-0.00146341;0
0.000369;-0.00146341;0
0.00037;-0.00146341;0
0.000371;-0.00146341;0
0.000372;-0.00146341;0
0.000373;-0.00146341;0
0.000374;-0.00146341;0
0.000375;-0.00146341;0
0.000376;-0.00146341;0
0.000377;-0.00146341;0
0.000378;-0.00146341;0
0.000379;-0.00146341;0
0.00038;-0.00146341;0
0.000381;-0.00146341;0
0.000382;-0.00146341;0
0.000383;-0.00146341;0
0.000384;-0.00146341;0
0.000385;-0.00146341;0
0.000386;-0.00146341;0
0.000387;-0.00146341;0
0.000388;-0.00146341;0
0.000389;-0.00146341;0
0.00039;-0.00146341;0
0.000391;-0.00146341;0
0.000392;-0.00146341;0
0.000393;-0.00146341;0
0.000394;-0.00146341;0
0.000395;-0.00146341;0
0.000396;-0.00146341;0
0.000397;-0.00146341;0
0.000398;-0.00146341;0
0.000399;-0.00146341;0
0.0004;-0.00146341;0
0.000401;0.00103245;0
0.000402;0.00193485;0
0.000403;0.00225871;0
0.000404;0.0023753;0
0.000405;0.00241669;0
0.000406;0.0024312;0
0.000407;0.00243628;0
0.000408;0.00243806;0
0.000409;0.00243869;0
0.00041;0.00243891;0
0.000411;0.00243898;0
0.000412;0.00243901;0
0.000413;0.00243902;0
0.000414;0.00243902;0
0.000415;0.00243902;0
0.000416;0.00243902;0
0.000417;0.00243902;0
0.000418;0.00243902;0
0.000419;0.00243902;0
0.00042;0.00243902;0
0.000421;0.00243902;0
0.000422;0.00243902;0
0.000423;0.00243902;0
0.000424;0.00243902;0
0.000425;0.00243902;0
0.000426;0.00243902;0
0.000427;0.00243902;0
0.000428;0.00243902;0
0.000429;0.00243902;0
0.00043;0.00243902;0
0.000431;0.00243902;0
0.000432;0.00243902;0
0.000433;0.00243902;0
0.000434;0.00243902;0
0.000435;0.00243902;0
0.000436;0.00243902;0
0.000437;0.00243902;0
0.000438;0.00243902;0
0.000439;0.00243902;0
0.00044;0.00243902;0
0.000441;0.00243902;0
0.000442;0.00243902;0
0.000443;0.00243902;0
0.000444;0.00243902;0
0.000445;0.00243902;0
0.000446;0.00243902;0
0.000447;0.00243902;0
0.000448;0.00243902;0
0.000449;0.00243902;0
0.00045;0.00243902;0
0.000451;0.00243902;0
0.000452;0.00243902;0
0.000453;0.00243902;0
0.000454;0.00243902;0
0.000455;0.00243902;0
0.000456;0.00243902;0
0.000457;0.00243902;0
0.000458;0.00243902;0
0.000459;0.00243902;0
0.00046;0.00243902;0
0.000461;0.00243902;0
0.000462;0.00243902;0
0.000463;0.00243902;0
0.000464;0.00243902;0
0.000465;0.00243902;0
0.000466;0.00243902;0
0.000467;0.00243902;0
0.000468;0.00243902;0
0.000469;0.00243902;0
0.00047;0.00243902;0
0.000471;0.00243902;0
0.000472;0.00243902;0
0.000473;0.00243902;0
0.000474;0.00243902;0
0.000475;0.00243902;0
0.000476;0.00243902;0
0.000477;0.00243902;0
0.000478;0.00243902;0
0.000479;0.00243902;0
0.00048;0.00243902;0
0.000481;0.00243902;0
0.000482;0.00243902;0
0.000483;0.00243902;0
0.000484;0.00243902;0
0.000485;0.00243902;0
0.000486;0.00243902;0
0.000487;0.00243902;0
0.000488;0.00243902;0
0.000489;0.00243902;0
0.00049;0.00243902;0
0.000491;0.00243902;0
0.000492;0.00243902;0
0.000493;0.00243902;0
0.000494;0.00243902;0
0.000495;0.00243902;0
0.000496;0.00243902;0
0.000497;0.00243902;0
0.000498;0.00243902;0
0.000499;0.00243902;0
0.0005;0.00243902;0
0.000501;-5.39564e-05;0
0.000502;-0.000958006;0
0.000503;-0.00128244;0
0.000504;-0.00139876;0
0.000505;-0.0014405;0
0.000506;-0.00145533;0
0.000507;-0.00146056;0
0.000508;-0.00146241;0
0.000509;-0.00146306;0
0.00051;-0.00146329;0
0.000511;-0.00146337;0
0.000512;-0.0014634;0
0.000513;-0.00146341;0
0.000514;-0.00146341;0
0.000515;-0.00146341;0
0.000516;-0.00146341;0
0.000517;-0.00146341;0
0.000518;-0.00146341;0
0.000519;-0.00146341;0
0.00052;-0.00146341;0
0.000521;-0.00146341;0
0.000522;-0.00146341;0
0.000523;-0.00146341;0
0.000524;-0.00146341;0
0.000525;-0.00146341;0
0.000526;-0.00146341;0
0.000527;-0.00146341;0
0.000528;-0.00146341;0
0.000529;-0.00146341;0
0.00053;-0.00146341;0
0.000531;-0.00146341;0
0.000532;-0.00146341;0
0.000533;-0.00146341;0
0.000534;-0.00146341;0
0.000535;-0.00146341;0
0.000536;-0.00146341;0
0.000537;-0.00146341;0
0.000538;-0.00146341;0
0.000539;-0.00146341;0
0.00054;-0.00146341;0
0.000541;-0.00146341;0
0.000542;-0.00146341;0
0.000543;-0.00146341;0
0.000544;-0.00146341;0
0.000545;-0.00146341;0
0.000546;-0.00146341;0
0.000547;-0.00146341;0
0.000548;-0.00146341;0
0.000549;-0.00146341;0
0.00055;-0.00146341;0
0.000551;-0.00146341;0
0.000552;-0.00146341;0
0.000553;-0.00146341;0
0.000554;-0.00146341;0
0.000555;-0.00146341;0
0.000556;-0.00146341;0
0.000557;-0.00146341;0
0.000558;-0.00146341;0
0.000559;-0.00146341;0
0.00056;-0.00146341;0
0.000561;-0.00146341;0
0.000562;-0.00146341;0
0.000563;-0.00146341;0
0.000564;-0.00146341;0
0.000565;-0.00146341;0
0.000566;-0.00146341;0
0.000567;-0.00146341;0
0.000568;-0.00146341;0
0.000569;-0.00146341;0
0.00057;-0.00146341;0
0.000571;-0.00146341;0
0.000572;-0.00146341;0
0.000573;-0.00146341;0
0.000574;-0.00146341;0
0.000575;-0.00146341;0
0.000576;-0.00146341;0
0.000577;-0.00146341;0
0.000578;-0.00146341;0
0.000579;-0.00146341;0
0.00058;-0.00146341;0
0.000581;-0.00146341;0
0.000582;-0.00146341;0
0.000583;-0.00146341;0
0.000584;-0.00146341;0
0.000585;-0.00146341;0
0.000586;-0.00146341;0
0.000587;-0.00146341;0
0.000588;-0.00146341;0
0.000589;-0.00146341;0
0.00059;-0.00146341;0
0.000591;-0.00146341;0
0.000592;-0.00146341;0
0.000593;-0.00146341;0
0.000594;-0.00146341;0
0.000595;-0.00146341;0
0.000596;-0.00146341;0
0.000597;-0.00146341;0
0.000598;-0.00146341;0
0.000599;-0.00146341;0
0.0006;-0.00146341;0
0.000601;0.00103249;0
0.000602;0.00193487;0
0.000603;0.00225872;0
0.000604;0.0023753;0
0.000605;0.00241669;0
0.000606;0.0024312;0
0.000607;0.00243628;0
0.000608;0.00243806;0
0.000609;0.00243869;0
0.00061;0.00243891;0
0.000611;0.00243898;0
0.000612;0.00243901;0
0.000613;0.00243902;0
0.000614;0.00243902;0
0.000615;0.00243902;0
0.000616;0.00243902;0
0.000617;0.00243902;0
0.000618;0.00243902;0
0.000619;0.00243902;0
0.00062;0.00243902;0
0.000621;0.00243902;0
0.000622;0.00243902;0
0.000623;0.00243902;0
0.000624;0.00243902;0
0.000625;0.00243902;0
0.000626;0.00243902;0
0.000627;0.00243902;0
0.000628;0.00243902;0
0.000629;0.00243902;0
0.00063;0.00243902;0
0.000631;0.00243902;0
0.000632;0.00243902;0
0.000633;0.00243902;0
0.000634;0.00243902;0
0.000635;0.00243902;0
0.000636;0.00243902;0
0.000637;0.00243902;0
0.000638;0.00243902;0
0.000639;0.00243902;0
0.00064;0.00243902;0
0.000641;0.00243902;0
0.000642;0.00243902;0
0.000643;0.00243902;0
0.000644;0.00243902;0
0.000645;0.00243902;0
0.000646;0.00243902;0
0.000647;0.00243902;0
0.000648;0.00243902;0
0.000649;0.00243902;0
0.00065;0.00243902;0
0.000651;0.00243902;0
0.000652;0.00243902;0
0.000653;0.00243902;0
0.000654;0.00243902;0
0.000655;0.00243902;0
0.000656;0.00243902;0
0.000657;0.00243902;0
0.000658;0.00243902;0
0.000659;0.00243902;0
0.00066;0.00243902;0
0.000661;0.00243902;0
0.000662;0.00243902;0
0.000663;0.00243902;0
0.000664;0.00243902;0
0.000665;0.00243902;0
0.000666;0.00243902;0
0.000667;0.00243902;0
0.000668;0.00243902;0
0.000669;0.00243902;0
0.00067;0.00243902;0
0.000671;0.00243902;0
0.000672;0.00243902;0
0.000673;0.00243902;0
0.000674;0.00243902;0
0.000675;0.00243902;0
0.000676;0.00243902;0
0.000677;0.00243902;0
0.000678;0.00243902;0
0.000679;0.00243902;0
0.00068;0.00243902;0
0.000681;0.00243902;0
0.000682;0.00243902;0
0.000683;0.00243902;0
0.000684;0.00243902;0
0.000685;0.00243902;0
0.000686;0.00243902;0
0.000687;0.00243902;0
0.000688;0.00243902;0
0.000689;0.00243902;0
0.00069;0.00243902;0
0.000691;0.00243902;0
0.000692;0.00243902;0
0.000693;0.00243902;0
0.000694;0.00243902;0
0.000695;0.00243902;0
0.000696;0.00243902;0
0.000697;0.00243902;0
0.000698;0.00243902;0
0.000699;0.00243902;0
0.0007;0.00243902;0
0.000701;-5.39577e-05;0
0.000702;-0.000958007;0
0.000703;-0.00128247;0
0.000704;-0.00139898;0
0.000705;-0.00144058;0
0.000706;-0.00145532;0
0.000707;-0.00146055;0
0.000708;-0.0014624;0
0.000709;-0.00146305;0
0.00071;-0.00146329;0
0.000711;-0.00146337;0
0.000712;-0.0014634;0
0.000713;-0.00146341;0
0.000714;-0.00146341;0
0.000715;-0.00146341;0
0.000716;-0.00146341;0
0.000717;-0.00146341;0
0.000718;-0.00146341;0
0.000719;-0.00146341;0
0.00072;-0.00146341;0
0.000721;-0.00146341;0
0.000722;-0.00146341;0
0.000723;-0.00146341;0
0.000724;-0.00146341;0
0.000725;-0.00146341;0
0.000726;-0.00146341;0
0.000727;-0.00146341;0
0.000728;-0.00146341;0
0.000729;-0.00146341;0
0.00073;-0.00146341;0
0.000731;-0.00146341;0
0.000732;-0.00146341;0
0.000733;-0.00146341;0
0.000734;-0.00146341;0
0.000735;-0.00146341;0
0.000736;-0.00146341;0
0.000737;-0.00146341;0
0.000738;-0.00146341;0
0.000739;-0.00146341;0
0.00074;-0.00146341;0
0.000741;-0.00146341;0
0.000742;-0.00146341;0
0.000743;-0.00146341;0
0.000744;-0.00146341;0
0.000745;-0.00146341;0
0.000746;-0.00146341;0
0.000747;-0.00146341;0
0.000748;-0.00146341;0
0.000749;-0.00146341;0
0.00075;-0.00146341;0
0.000751;-0.00146341;0
0.000752;-0.00146341;0
0.000753;-0.00146341;0
0.000754;-0.00146341;0
0.000755;-0.00146341;0
0.000756;-0.00146341;0
0.000757;-0.00146341;0
0.000758;-0.00146341;0
0.000759;-0.00146341;0
0.00076;-0.00146341;0
0.000761;-0.00146341;0
0.000762;-0.00146341;0
0.000763;-0.00146341;0
0.000764;-0.00146341;0
0.000765;-0.00146341;0
0.000766;-0.00146341;0
0.000767;-0.00146341;0
0.000768;-0.00146341;0
0.000769;-0.00146341;0
0.00077;-0.00146341;0
0.000771;-0.00146341;0
0.000772;-0.00146341;0
0.000773;-0.00146341;0
0.000774;-0.00146341;0
0.000775;-0.00146341;0
0.000776;-0.00146341;0
0.000777;-0.00146341;0
0.000778;-0.00146341;0
0.000779;-0.00146341;0
0.00078;-0.00146341;0
0.000781;-0.00146341;0
0.000782;-0.00146341;0
0.000783;-0.00146341;0
0.000784;-0.00146341;0
0.000785;-0.00146341;0
0.000786;-0.00146341;0
0.000787;-0.00146341;0
0.000788;-0.00146341;0
0.000789;-0.00146341;0
0.00079;-0.00146341;0
0.000791;-0.00146341;0
0.000792;-0.00146341;0
0.000793;-0.00146341;0
0.000794;-0.00146341;0
0.000795;-0.00146341;0
0.000796;-0.00146341;0
0.000797;-0.00146341;0
0.000798;-0.00146341;0
0.000799;-0.00146341;0
0.0008;-0.00146341;0
0.000801;0.00103254;0
0.000802;0.00193489;0
0.000803;0.00225873;0
0.000804;0.00237529;0
0.000805;0.00241669;0
0.000806;0.00243119;0
0.000807;0.00243628;0
0.000808;0.00243806;0
0.000809;0.00243869;0
0.00081;0.00243891;0
0.000811;0.00243898;0
0.000812;0.00243901;0
0.000813;0.00243902;0
0.000814;0.00243902;0
0.000815;0.00243902;0
0.000816;0.00243902;0
0.000817;0.00243902;0
0.000818;0.00243902;0
0.000819;0.00243902;0
0.00082;0.00243902;0
0.000821;0.00243902;0
0.000822;0.00243902;0
0.000823;0.00243902;0
0.000824;0.00243902;0
0.000825;0.00243902;0
0.000826;0.00243902;0
0.000827;0.00243902;0
0.000828;0.00243902;0
0.000829;0.00243902;0
0.00083;0.00243902;0
0.000831;0.00243902;0
0.000832;0.00243902;0
0.000833;0.00243902;0
0.000834;0.00243902;0
0.000835;0.00243902;0
0.000836;0.00243902;0
0.000837;0.00243902;0
0.000838;0.00243902;0
0.000839;0.00243902;0
0.00084;0.00243902;0
0.000841;0.00243902;0
0.000842;0.00243902;0
0.000843;0.00243902;0
0.000844;0.00243902;0
0.000845;0.00243902;0
0.000846;0.00243902;0
0.000847;0.00243902;0
0.000848;0.00243902;0
0.000849;0.00243902;0
0.00085;0.00243902;0
0.000851;0.00243902;0
0.000852;0.00243902;0
0.000853;0.00243902;0
0.000854;0.00243902;0
0.000855;0.00243902;0
0.000856;0.00243902;0
0.000857;0.00243902;0
0.000858;0.00243902;0
0.000859;0.00243902;0
0.00086;0.00243902;0
0.000861;0.00243902;0
0.000862;0.00243902;0
0.000863;0.00243902;0
0.000864;0.00243902;0
0.000865;0.00243902;0
0.000866;0.00243902;0
0.000867;0.00243902;0
0.000868;0.00243902;0
0.000869;0.00243902;0
0.00087;0.00243902;0
0.000871;0.00243902;0
0.000872;0.00243902;0
0.000873;0.00243902;0
0.000874;0.00243902;0
0.000875;0.00243902;0
0.000876;0.00243902;0
0.000877;0.00243902;0
0.000878;0.00243902;0
0.000879;0.00243902;0
0.00088;0.00243902;0
0.000881;0.00243902;0
0.000882;0.00243902;0
0.000883;0.00243902;0
0.000884;0.00243902;0
0.000885;0.00243902;0
0.000886;0.00243902;0
0.000887;0.00243902;0
0.000888;0.00243902;0
0.000889;0.00243902;0
0.00089;0.00243902;0
0.000891;0.00243902;0
0.000892;0.00243902;0
0.000893;0.00243902;0
0.000894;0.00243902;0
0.000895;0.00243902;0
0.000896;0.00243902;0
0.000897;0.00243902;0
0.000898;0.00243902;0
0.000899;0.00243902;0
0.0009;0.00243902;0
0.000901;-5.39605e-05;0
0.000902;-0.000958008;0
0.000903;-0.00128232;0
0.000904;-0.00139878;0
0.000905;-0.00144036;0
0.000906;-0.00145528;0
0.000907;-0.00146056;0
0.000908;-0.00146242;0
0.000909;-0.00146306;0
0.00091;-0.00146329;0
0.000911;-0.00146337;0
0.000912;-0.0014634;0
0.000913;-0.00146341;0
0.000914;-0.00146341;0
0.000915;-0.00146341;0
0.000916;-0.00146341;0
0.000917;-0.00146341;0
0.000918;-0.00146341;0
0.000919;-0.00146341;0
0.00092;-0.00146341;0
0.000921;-0.00146341;0
0.000922;-0.00146341;0
0.000923;-0.00146341;0
0.000924;-0.00146341;0
0.000925;-0.00146341;0
0.000926;-0.00146341;0
0.000927;-0.00146341;0
0.000928;-0.00146341;0
0.000929;-0.00146341;0
0.00093;-0.00146341;0
0.000931;-0.00146341;0
0.000932;-0.00146341;0
0.000933;-0.00146341;0
0.000934;-0.00146341;0
0.000935;-0.00146341;0
0.000936;-0.00146341;0
0.000937;-0.00146341;0
0.000938;-0.00146341;0
0.000939;-0.00146341;0
0.00094;-0.00146341;0
0.000941;-0.00146341;0
0.000942;-0.00146341;0
0.000943;-0.00146341;0
0.000944;-0.00146341;0
0.000945;-0.00146341;0
0.000946;-0.00146341;0
0.000947;-0.00146341;0
0.000948;-0.00146341;0
0.000949;-0.00146341;0
0.00095;-0.00146341;0
0.000951;-0.00146341;0
0.000952;-0.00146341;0
0.000953;-0.00146341;0
0.000954;-0.00146341;0
0.000955;-0.00146341;0
0.000956;-0.00146341;0
0.000957;-0.00146341;0
0.000958;-0.00146341;0
0.000959;-0.00146341;0
0.00096;-0.00146341;0
0.000961;-0.00146341;0
0.000962;-0.00146341;0
0.000963;-0.00146341;0
0.000964;-0.00146341;0
0.000965;-0.00146341;0
0.000966;-0.00146341;0
0.000967;-0.00146341;0
0.000968;-0.00146341;0
0.000969;-0.00146341;0
0.00097;-0.00146341;0
0.000971;-0.00146341;0
0.000972;-0.00146341;0
0.000973;-0.00146341;0
0.000974;-0.00146341;0
0.000975;-0.00146341;0
0.000976;-0.00146341;0
0.000977;-0.00146341;0
0.000978;-0.00146341;0
0.000979;-0.00146341;0
0.00098;-0.00146341;0
0.000981;-0.00146341;0
0.000982;-0.00146341;0
0.000983;-0.00146341;0
0.000984;-0.00146341;0
0.000985;-0.00146341;0
0.000986;-0.00146341;0
0.000987;-0.00146341;0
0.000988;-0.00146341;0
0.000989;-0.00146341;0
0.00099;-0.00146341;0
0.000991;-0.00146341;0
0.000992;-0.00146341;0
0.000993;-0.00146341;0
0.000994;-0.00146341;0
0.000995;-0.00146341;0
0.000996;-0.00146341;0
0.000997;-0.00146341;0
0.000998;-0.00146341;0
0.000999;-0.00146341;0
0.001;-0.00146341;0
0.001001;0.00103241;0
0.001002;0.00193484;0
0.001003;0.00225871;0
0.001004;0.0023753;0
0.001005;0.00241669;0
0.001006;0.0024312;0
0.001007;0.00243628;0
0.001008;0.00243806;0
0.001009;0.00243869;0
0.00101;0.00243891;0
0.001011;0.00243898;0
0.001012;0.00243901;0
0.001013;0.00243902;0
0.001014;0.00243902;0
0.001015;0.00243902;0
0.001016;0.00243902;0
0.001017;0.00243902;0
0.001018;0.00243902;0
0.001019;0.00243902;0
0.00102;0.00243902;0
