time,velocity
0.1,-6.716115187581839e-2
0.2,0.12753732366779819
0.30000000000000004,0.7323083637879594
0.4,0.12679208101092876
0.5,0.6226359780341402
0.6,0.38891996397900985
0.7,0.7661286391789437
0.7999999999999999,0.8883295182045005
0.8999999999999999,1.4201931674140202
0.9999999999999999,0.8587318757740532
1.0999999999999999,0.9213191548726246
1.2,1.28096029160775
1.3,1.4261206746611315
1.4000000000000001,2.0452541873268597
1.5000000000000002,2.0890144120879577
1.6000000000000003,1.5606071810955782
1.7000000000000004,2.4488278714441702
1.8000000000000005,2.704007342273719
1.9000000000000006,2.9365368449050737
2.0000000000000004,2.529628626632337
2.1000000000000005,1.4544492989701223
2.2000000000000006,1.306362766282624
2.3000000000000007,0.9090813352251006
2.400000000000001,0.8679020018933498
2.500000000000001,0.7865296480567269
2.600000000000001,1.074603017593509
2.700000000000001,0.7648337775251242
2.800000000000001,0.9751506977108249
2.9000000000000012,1.4931955422394219
3.0000000000000013,1.6138258588481724
3.1000000000000014,2.101439375167118
3.2000000000000015,1.336615982365396
3.3000000000000016,0.8713012143672187
3.4000000000000017,0.7363351951812962
3.5000000000000018,0.277665927472859
3.600000000000002,0.16821256844683763
3.700000000000002,0.8306862218022182
3.800000000000002,0.8319498076729034
3.900000000000002,1.1153055455505643
4.000000000000002,0.7019679237505408
4.100000000000001,0.8509904426737622
4.200000000000001,0.21307376232842934
4.300000000000001,0.574220631115143
4.4,0.5806013738638054
4.5,0.4625227775882629
4.6,0.7977665821881965
4.699999999999999,1.0266478342966223
4.799999999999999,0.5750928824634378
4.899999999999999,0.3004752796305562
4.999999999999998,-0.25157221022005377
5.099999999999998,0.12124165354675989
5.1999999999999975,-2.0106455442670743e-2
5.299999999999997,-0.24332779252804973
5.399999999999997,-0.7310674083548696
5.4999999999999964,-0.7545417177094508
5.599999999999996,-0.2539542904088935
5.699999999999996,-0.1840968380349504
5.799999999999995,0.2632592247565258
5.899999999999995,0.5881909572769107
5.999999999999995,0.5191459557408613
6.099999999999994,0.9663559776360664
6.199999999999994,0.3624726394729162
6.299999999999994,0.7927497551712885
6.399999999999993,0.9239465721790235
6.499999999999993,1.1110087498342351
6.5999999999999925,0.6147337633647034
6.699999999999992,1.8001571869929789
6.799999999999992,1.6694673257021748
6.8999999999999915,1.0583364759413556
6.999999999999991,1.2480916303390157
7.099999999999991,1.7241203017167899
7.19999999999999,2.2649673115260622
7.29999999999999,2.954097654108663
7.39999999999999,2.285373609026772
7.499999999999989,2.391312334553173
7.599999999999989,1.8218038580704623
7.699999999999989,1.1694242374745814
7.799999999999988,1.2549914085196419
7.899999999999988,1.0742075078647597
7.999999999999988,0.5738616516718811
8.099999999999987,0.4364722410832667
8.199999999999987,7.3353754461782e-2
8.299999999999986,-8.954388956721043e-4
8.399999999999986,0.5393899818664467
8.499999999999986,0.32790628022487167
8.599999999999985,8.616954001357296e-2
8.699999999999985,-0.6268435612784021
8.799999999999985,-0.14674347086345807
8.899999999999984,-1.4144903424696237e-2
8.999999999999984,0.16927859397834813
9.099999999999984,0.6254868150582181
9.199999999999983,0.6188910006943117
9.299999999999983,0.41676850639579055
9.399999999999983,-4.5105261999448476e-2
9.499999999999982,-0.13156731149659545
9.599999999999982,0.31518794253685295
9.699999999999982,0.350082764075639
9.799999999999981,0.6874602695848734
9.89999999999998,0.2038386275495217
9.99999999999998,-0.14118485509885054
10.09999999999998,0.10621326853957183
10.19999999999998,-0.47709517224852344
10.29999999999998,-1.1869388141150208
10.399999999999979,-0.347054899695181
10.499999999999979,-1.174691055374363
10.599999999999978,-1.5251149372396904
10.699999999999978,-1.7686122413053182
10.799999999999978,-1.8902134993288764
10.899999999999977,-2.033842704694975
10.999999999999977,-2.773623593096644
11.099999999999977,-2.6972797108751774
11.199999999999976,-3.1424172981542005
11.299999999999976,-1.992483977088197
11.399999999999975,-1.3661542065906356
11.499999999999975,-1.5165721415345055
11.599999999999975,-1.3630134623025716
11.699999999999974,-1.216619008105431
11.799999999999974,-1.1935323089673917
11.899999999999974,-0.5044758125460989
11.999999999999973,-0.8238388422607059
12.099999999999973,-0.8041788874820623
12.199999999999973,-0.7592280844512195
12.299999999999972,-0.6247122559990564
12.399999999999972,-0.7494128496510765
12.499999999999972,0.24399541035916728
12.599999999999971,0.4891124523551406
12.69999999999997,0.8175924954527789
12.79999999999997,1.0707845072481792e-3
12.89999999999997,-0.15605664742088524
12.99999999999997,-0.9067070590858928
13.09999999999997,-0.6390917131983607
13.199999999999969,-0.5103355778538121
13.299999999999969,-0.9853344101950126
13.399999999999968,-0.8576758426723481
13.499999999999968,-0.9690518132881565
13.599999999999968,-0.4294402233743944
13.699999999999967,-1.6448571070538738
13.799999999999967,-1.459844828013943
13.899999999999967,-1.4235215566111699
13.999999999999966,-1.2086073873741103
14.099999999999966,-1.6316050467846037
14.199999999999966,-1.1517139571288078
14.299999999999965,-1.1494369507160784
14.399999999999965,-0.9709079742848883
14.499999999999964,-1.0653947938311865
14.599999999999964,-1.5015766635892853
14.699999999999964,-1.570380260160957
14.799999999999963,-1.6496887316604831
14.899999999999963,-1.633462611267399
14.999999999999963,-1.0124352477283192
15.099999999999962,-0.9816064575917925
15.199999999999962,-0.7657647707498184
15.299999999999962,-0.575991878136691
15.399999999999961,-1.1230496815388973
15.499999999999961,-1.1201851892625156
15.59999999999996,-0.1417309783259989
15.69999999999996,0.19210943950261616
15.79999999999996,-7.214385971796403e-2
15.89999999999996,-0.23438574579122473
15.99999999999996,-0.4193329611907608
16.09999999999996,0.1389680780524935
16.19999999999996,0.3819722558307509
16.29999999999996,0.4162706737242976
16.399999999999963,0.3630950780688015
16.499999999999964,0.4540856564688558
16.599999999999966,-4.740129544066618e-2
16.699999999999967,0.24898032653433594
16.79999999999997,0.3176383416019905
16.89999999999997,0.5858768947636587
16.99999999999997,0.34264586857760093
17.099999999999973,0.2127288635267538
17.199999999999974,6.1773738149607765e-2
17.299999999999976,-1.0924594147523142e-2
17.399999999999977,0.5272243196861613
17.49999999999998,-0.2763910062566597
17.59999999999998,0.2865283205065092
17.69999999999998,0.30812503068011676
17.799999999999983,0.4258104327856963
17.899999999999984,0.5997366212376205
17.999999999999986,0.713899057614029
18.099999999999987,0.2138393422718421
18.19999999999999,-0.1496138748876124
18.29999999999999,-0.2751154947714835
18.39999999999999,5.51517799793147e-2
18.499999999999993,0.48370789033753914
18.599999999999994,1.4792437590985879
18.699999999999996,1.3125299360167488
18.799999999999997,0.9593997244990391
18.9,0.8408016563096882
19.0,-0.5167477746096587
19.1,-0.36589376834544857
19.200000000000003,-0.8974621210847314
19.300000000000004,-0.5793738973586027
19.400000000000006,-0.7469015971756714
19.500000000000007,-1.314839845207758
19.60000000000001,-1.3383099623013104
19.70000000000001,-1.564869441120016
19.80000000000001,-1.5209207162729994
19.900000000000013,-1.5287114804035657
20.000000000000014,-1.6131836276467395
20.100000000000016,-2.02212359884481
20.200000000000017,-2.0276370650693836
20.30000000000002,-1.5880020107033663
20.40000000000002,-1.437124000959109
20.50000000000002,-1.4451872582481289
20.600000000000023,-1.909105648204477
20.700000000000024,-1.7082376917731663
20.800000000000026,-1.6709579898676343
20.900000000000027,-1.543575757955837
21.00000000000003,-1.532970609003862
21.10000000000003,-2.139849425395991
21.20000000000003,-1.8539566099153924
21.300000000000033,-2.1178143394641187
21.400000000000034,-2.0963070240327295
21.500000000000036,-1.5345826997498744
21.600000000000037,-0.7305875111232847
21.70000000000004,-1.1125206650796229
21.80000000000004,-1.101684151762302
21.90000000000004,-1.1252155328068452
22.000000000000043,-0.3062139886288908
22.100000000000044,0.41139038899605984
22.200000000000045,-0.6791418336261809
22.300000000000047,-0.4953817443937103
22.40000000000005,-0.4256818486955492
22.50000000000005,-0.1111463614679048
22.60000000000005,3.685673830545466e-3
22.700000000000053,0.12329632464999413
22.800000000000054,-0.6149800159406007
22.900000000000055,-0.6949599036584955
23.000000000000057,-0.4511920366124865
23.10000000000006,-0.12032457434593102
23.20000000000006,0.22562777676546333
23.30000000000006,0.20380645468554978
23.400000000000063,0.11996094658971501
23.500000000000064,-0.2037794381326704
23.600000000000065,0.3452626772603843
23.700000000000067,-0.8787021658945042
23.800000000000068,-0.9047824623359395
23.90000000000007,-0.5095770494933285
24.00000000000007,-1.0784434542449628
24.100000000000072,-1.5454310084514091
24.200000000000074,-1.619467070744507
24.300000000000075,-1.7029276839463199
24.400000000000077,-1.5638267580125569
24.500000000000078,-1.6389483770183608
24.60000000000008,-1.2328119826428539
24.70000000000008,-1.2600621820105318
24.800000000000082,-0.3375815128466473
24.900000000000084,0.1249548925354439
25.000000000000085,0.16930075045056187
25.100000000000087,-0.4200464725236869
25.200000000000088,-0.9253122913347032
25.30000000000009,-0.7639732046924215
25.40000000000009,-0.5498068728025473
25.500000000000092,-0.8389944996188778
25.600000000000094,0.12577083043214798
25.700000000000095,-0.23517546774084935
25.800000000000097,-0.3691586695198004
25.900000000000098,-0.45211105965685544
26.0000000000001,9.519342548405357e-2
26.1000000000001,0.33097335637452324
26.200000000000102,-0.742810212635578
26.300000000000104,-0.19916558097607684
26.400000000000105,-0.1559385754189519
26.500000000000107,-0.661588189941619
26.600000000000108,-1.275480548223097
26.70000000000011,-1.756366643556773
26.80000000000011,-1.4114884362844193
26.900000000000112,-1.2334444316686843
27.000000000000114,-1.3370568076230647
27.100000000000115,-0.5461129266012157
27.200000000000117,-0.9384150322331372
27.300000000000118,-0.5872567728598304
27.40000000000012,-1.0996823641657432
27.50000000000012,-0.6476103777166161
27.600000000000122,-0.33362366429881657
27.700000000000124,-0.32618725420714356
27.800000000000125,-0.7471724329561504
27.900000000000126,-0.1898654802567334
28.000000000000128,-0.5890065089551353
28.10000000000013,-0.5593470875865405
28.20000000000013,-0.30814803805089364
28.300000000000132,-0.23867339069453228
28.400000000000134,0.132551859995372
28.500000000000135,0.1883948634951783
28.600000000000136,0.8894237480582626
28.700000000000138,0.6859076867101269
28.80000000000014,0.7400664712308155
28.90000000000014,0.8175861741902968
29.000000000000142,0.27429148414069193
29.100000000000144,0.5771365939220288
29.200000000000145,3.7285749417703684e-2
29.300000000000146,-0.16299554106738595
29.400000000000148,-0.8218124742358022
29.50000000000015,-0.690181839162927
29.60000000000015,-1.4104613798959846
29.700000000000152,-0.8465979560919203
29.800000000000153,-0.6224384370730691
29.900000000000155,-0.15736590446304832
30.000000000000156,0.23807192685053497
30.100000000000158,-0.5294890682405275
30.20000000000016,-0.4138315481634975
30.30000000000016,1.55878521578795e-3
30.400000000000162,0.2106609736670137
30.500000000000163,-0.14985802233846332
30.600000000000165,-1.1514840629426386
30.700000000000166,-1.1600614229030695
30.800000000000168,-1.1978757293008333
30.90000000000017,-1.1920831741003004
